views,likes,comments,watch_time_minutes,video_length_minutes,subscribers,category_Entertainment,category_Gaming,category_Lifestyle,category_Music,category_Tech,country_CA,country_DE,country_IN,country_UK,country_US,ad_revenue_usd
9895,1099,449,16010.0,27.149772335721533,790716,False,False,False,False,True,True,False,False,False,False,156.0351907742556
10251,997,184,32461.0,11.444520694236209,514846,False,False,False,False,False,True,False,False,False,False,226.74966040154573
9864,1321,102,38969.0,9.801880912966045,744716,False,False,False,False,True,False,False,False,False,False,259.5741841408054
9848,1099,268,30549.0,22.37216253485448,107210,False,True,False,False,False,False,False,True,False,False,220.2625106286693
10063,1322,177,35700.0,3.934012870664872,281798,False,False,False,False,True,True,False,False,False,False,246.5093384407282
9817,304,442,39651.0,20.69659565957652,180604,False,False,False,False,True,False,False,False,False,True,250.9082777047464
9971,203,401,33420.0,6.463946351053876,509731,False,False,False,False,True,True,False,False,False,False,219.8957407917206
10107,746,239,28824.0,12.8256670411022,440569,False,False,False,False,True,True,False,False,False,False,205.4868675650393
9867,1099,78,15421.0,22.23034633554405,78437,False,False,True,False,False,False,True,False,False,False,143.15867521102183
9919,1655,358,54061.0,19.28405375744251,930923,False,False,True,False,False,False,False,False,False,True,341.1541332521736
9916,1649,261,26882.0,27.902008548825982,29057,False,False,False,False,True,False,True,False,False,False,211.2348646202493
10091,577,445,47856.0,12.509262685277047,525729,False,False,False,False,False,False,False,False,False,True,295.765300425684
9966,698,89,24550.0,9.501112059525289,30460,False,True,False,False,False,False,True,False,False,False,181.19692241657168
9875,730,327,45390.0,22.84626989092573,335733,True,False,False,False,False,True,False,False,False,False,283.6150000112521
10065,797,137,20829.0,3.2267637148912445,321947,False,False,False,True,False,True,False,False,False,False,166.69514289182072
10058,659,486,59989.0,19.05913516792092,692105,False,True,False,False,False,False,False,False,False,False,354.91016808569464
9969,228,246,43578.0,29.91297561844753,89379,False,False,False,False,False,False,False,False,True,False,265.5397445528482
10045,898,141,37543.0,17.34713774562693,806149,False,False,False,False,False,False,False,False,True,False,346.2893926091657
9842,1540,348,52249.0,27.399100673349363,897567,False,False,True,False,False,True,False,False,False,False,330.0618486152552
10116,1360,476,17965.0,4.373718616825618,218972,False,False,False,False,True,False,False,True,False,False,168.96278424654815
9865,705,260,35547.0,8.753953084335727,495372,False,False,True,False,False,False,False,True,False,False,235.57581523122943
9887,326,455,57589.0,22.27964788326772,352937,True,False,False,False,False,True,False,False,False,False,336.4440852252663
9912,395,189,44077.0,7.774763101181779,443900,True,False,False,False,False,False,False,False,False,False,269.48906562940635
9994,1866,301,41744.0,25.3231217230748,415005,False,True,False,False,False,True,False,False,False,False,286.1232557568594
10101,502,277,58870.0,27.440890696719745,242710,False,False,True,False,False,False,False,False,True,False,343.5647481807601
10001,1736,485,57545.0,8.272952364020032,792179,False,False,False,True,False,False,False,False,True,False,361.5833098585241
9931,1042,56,56910.0,13.075519987752353,700235,False,False,False,False,False,False,False,False,False,True,338.92422154477003
9949,378,462,50611.0,21.084210123099005,878280,False,False,False,True,False,False,False,True,False,False,304.88681346018706
9915,785,341,37543.0,4.7237612888529945,4125,False,False,False,True,False,True,False,False,False,False,209.31213590340545
9790,1099,461,37898.0,14.585066984471531,261189,False,True,False,False,False,False,False,False,False,True,252.5073497473384
10158,1600,198,29915.0,10.45097999654148,532972,False,False,False,True,False,False,False,False,False,False,224.8693615457375
9884,685,444,20681.0,27.55311329835674,470285,False,False,False,False,True,False,False,True,False,False,168.40550897190494
9990,1309,67,37543.0,10.758493425534066,679369,True,False,False,False,False,False,True,False,False,False,213.92862388401704
10051,380,274,39157.0,21.954567524300696,313073,True,False,False,False,False,False,True,False,False,False,245.1281889170317
9963,1954,258,27583.0,5.559749110311031,269907,True,False,False,False,False,False,False,True,False,False,219.97303613092325
9999,1038,180,44133.0,15.52818387351878,741142,False,False,False,True,False,False,False,True,False,False,281.10036025432
9993,674,293,23880.0,26.898368443593327,210760,False,False,False,True,False,False,False,False,False,False,181.2745633105094
10066,202,494,19988.0,28.65104051806305,188745,False,False,False,True,False,False,True,False,False,False,158.64468493650753
10046,1301,320,37543.0,28.34615151535915,44422,False,False,False,False,False,False,False,False,False,True,197.05443887324617
9939,270,302,39918.0,4.04514799469411,811396,False,True,False,False,False,True,False,False,False,False,249.81324320571065
10070,785,85,38135.0,12.121179006981968,256755,False,True,False,False,False,False,False,False,True,False,247.21185844942715
10120,1041,87,60562.0,26.760418734268484,764240,True,False,False,False,False,False,True,False,False,False,357.6403279750609
9778,1469,480,43773.0,13.148467458395126,724497,False,False,True,False,False,False,False,True,False,False,290.8166893559652
9937,1950,495,28114.0,6.941023587119139,907839,False,False,False,False,True,False,False,False,False,True,226.34598438204927
10138,439,489,27843.0,8.095698684595419,660652,True,False,False,False,False,False,False,False,True,False,200.0421747210545
9854,1510,274,49617.0,3.406214259067616,38617,False,True,False,False,False,False,False,False,True,False,316.13577343834004
10076,1596,55,40137.0,20.157187806516458,757674,False,False,True,False,False,True,False,False,False,False,270.1043748738217
9972,796,403,53744.0,5.3989255837984,504340,False,False,False,False,True,False,True,False,False,False,325.9473058987261
9776,1687,274,57270.0,19.048785994042028,88926,False,False,True,False,False,False,False,False,True,False,357.84369905079035
9913,1173,299,32203.0,16.355952130408635,200806,False,False,True,False,False,False,False,False,False,False,228.7743701531099
9918,956,385,16729.0,21.090023027864653,622944,False,False,False,False,True,False,False,False,False,False,153.5980232263403
9980,1925,145,46160.0,2.661437518009308,200308,False,False,False,False,False,False,False,False,False,False,305.204114315978
9893,708,279,35253.0,29.18434885857273,888133,False,False,False,True,False,False,False,True,False,False,234.7124954194777
9834,823,326,38260.0,11.640275530052907,740498,True,False,False,False,False,False,True,False,False,False,251.36671712842576
9887,1512,240,37543.0,7.577991094197401,933902,False,True,False,False,False,False,False,True,False,False,277.36884057993274
10117,1528,326,58040.0,29.30462655720443,406650,False,False,True,False,False,False,True,False,False,False,358.2125665536706
10047,1975,202,47568.0,18.058916325440745,469486,True,False,False,False,False,False,True,False,False,False,314.0309513364739
10185,268,88,37543.0,19.274767422976552,316907,True,False,False,False,False,False,False,False,True,False,253.3874368831409
9913,1776,197,57801.0,13.220196590868625,564986,False,False,True,False,False,False,False,False,True,False,358.0698342637038
9929,1803,336,58089.0,27.815050755888446,706056,False,False,False,False,False,False,False,False,True,False,362.3631273673287
9967,567,112,26130.0,18.895151206275127,731625,False,False,False,False,False,False,False,False,False,True,186.79356257228244
10029,1614,189,37543.0,20.89358786931372,965780,False,False,False,False,False,False,False,False,False,True,244.19170604784856
9991,266,85,56469.0,18.090064485837548,881661,False,False,True,False,False,False,False,False,False,True,324.31619927612843
10053,1892,274,51824.0,25.047168567355605,374843,False,False,False,False,False,False,False,True,False,False,334.7435553912172
10005,1899,313,33400.0,20.350567183854608,732373,False,True,False,False,False,False,False,False,True,False,247.6158951348111
9979,1932,410,19524.0,15.820860066580112,614334,False,True,False,False,False,True,False,False,False,False,184.2970333972501
9899,1068,483,42108.0,11.483047434512406,649581,False,False,True,False,False,False,False,False,False,True,276.75881051452745
10144,1643,425,34355.0,3.935190892239112,96537,False,False,False,False,True,False,True,False,False,False,250.366726788376
9981,900,465,37052.0,24.32672771933378,547859,False,False,False,False,True,False,False,False,True,False,250.1502558405305
10005,1099,145,50740.0,21.445047925633872,616422,False,True,False,False,False,False,True,False,False,False,317.3340840143637
9840,1099,199,43017.0,29.111504074688625,302754,False,True,False,False,False,False,False,False,True,False,278.4144434358154
10114,1808,347,37424.0,26.398244490451543,567638,False,False,True,False,False,False,False,False,False,True,266.1750370219303
10082,873,389,37054.0,7.706367531833717,96497,False,False,False,False,True,False,False,True,False,False,248.917636516976
9913,1017,194,37954.0,22.3816635472472,398138,False,True,False,False,False,False,False,False,False,False,251.40050384522303
9877,966,274,28964.0,14.156302618476008,381389,False,False,False,False,False,False,False,False,False,False,209.9503953396988
10009,1996,118,30487.0,18.52792208043734,571287,False,False,False,False,False,False,False,False,True,False,232.21789858898973
9892,1733,296,33212.0,24.99168312531252,304663,False,False,False,True,False,False,False,False,True,False,242.99415210848449
9867,801,142,47216.0,20.742902572856075,801220,False,False,False,True,False,False,False,False,False,True,290.22451718328443
10052,791,485,48535.0,19.67865758089682,429981,False,False,False,False,True,False,False,True,False,False,303.12818318089234
10114,757,394,29232.0,5.809592355958502,910038,True,False,False,False,False,True,False,False,False,False,210.29882623775947
10021,1433,90,20929.0,6.846548797908424,253455,False,True,False,False,False,False,False,True,False,False,177.0609500681727
10134,1449,123,45829.0,11.980963746575268,673524,False,False,False,False,False,False,False,True,False,False,295.8859358480887
9912,1590,420,41364.0,29.009609596672306,223967,False,False,False,False,True,True,False,False,False,False,281.20601647850447
10021,1162,170,53662.0,22.30616168710008,324976,True,False,False,False,False,False,False,True,False,False,328.10097418552886
9735,922,57,16195.0,29.32592728298788,814816,False,False,False,True,False,False,False,False,False,False,143.9054716553211
10069,381,180,46514.0,16.88830883855823,858806,False,False,False,False,False,True,False,False,False,False,281.401500598326
9854,1785,416,40342.0,10.01762312263226,164643,False,False,False,True,False,False,False,True,False,False,279.36985415385203
9920,880,97,37109.0,20.21491518563667,180644,False,False,False,False,False,False,False,False,True,False,243.43141795400467
9995,1199,141,58032.0,28.08168257053215,497607,False,True,False,False,False,True,False,False,False,False,348.7040479035819
9924,1329,149,16839.0,24.327613756621904,928279,False,False,False,False,True,False,False,False,False,True,156.5025529982524
9926,1169,358,19073.0,16.538299933535452,747119,False,True,False,False,False,False,False,False,False,False,167.88503485422123
9966,805,269,33881.0,23.47664848671525,750276,False,False,False,False,True,False,False,False,False,False,230.12213444397744
